ensembl_id,symbol,log2fc,pvalue,mean_dis,mean_hlt,padj,direction
ENSG00000180185,FAHD1,-0.38904608340205193,0.010945974504562642,5.044526730376756,5.433572813778808,0.032100529108453256,down
ENSG00000180190,TDRP,-0.7137717158830168,0.0004008826783887977,2.7199226840944712,3.433694399977488,0.0026863134960471925,down
ENSG00000180198,RCC1,0.41923631886965085,0.002359753178626081,2.9600776103462207,2.54084129147657,0.010050821082027041,up
ENSG00000180209,MYL11,0.058344376063715564,0.4573431485460304,-0.6591260330592625,-0.7174704091229781,0.573025939975845,up
ENSG00000180210,F2,0.4266016309109748,0.0004911319815785695,9.864019696278472,9.437418065367497,0.003109703125774598,up
ENSG00000180211,ENSG00000180211,-0.23694963238953937,0.049451897869063385,-0.5728408932846707,-0.3358912608951313,0.10349323288184317,down
ENSG00000180228,PRKRA,-0.5139392572845249,0.005130052807395917,3.1685466045508273,3.682485861835352,0.018037158359995753,down
ENSG00000180229,ENSG00000180229,-0.060916493749820555,0.8458052544367587,0.7959951371027629,0.8569116308525835,0.8924612173791258,down
ENSG00000180233,ZNRF2,-1.2345543379773787,2.0920939150638333e-05,3.496944811036742,4.7314991490141205,0.0003265501362008062,down
ENSG00000180257,ZNF816,0.16674486801839894,0.4129462005489357,0.8207412122133722,0.6539963441949732,0.5316085652481973,up
ENSG00000180263,FGD6,0.3134974611907171,0.03585890786498997,2.3662209378942767,2.0527234767035596,0.08073257527882463,up
ENSG00000180304,OAZ2,0.42216317406979886,0.000137419698159406,5.713720966685161,5.291557792615362,0.0012506637929464582,up
ENSG00000180329,CCDC43,-0.2579811377806278,0.04200176018387311,2.155348358857139,2.413329496637767,0.09115948740050796,down
ENSG00000180340,FZD2,0.21600020142798737,0.0025708811053655233,-0.6269127080078614,-0.8429129094358487,0.01069413490048129,up
ENSG00000180346,TIGD2,0.01814293414069068,0.8625828226798982,3.743434769838522,3.7252918356978313,0.9047475576418901,up
ENSG00000180353,HCLS1,-0.03067377456916409,0.8774364827392325,3.8959651153357093,3.9266388899048734,0.9159347021946685,down
ENSG00000180354,MTURN,-0.41179968717474535,0.06177691639001556,2.1236317983068154,2.5354314854815607,0.12286609287531093,down
ENSG00000180357,ZNF609,0.8295238991365275,3.4439634647111885e-07,3.566497773278302,2.7369738741417744,1.9721851348549593e-05,up
ENSG00000180370,PAK2,-0.07646739888689069,0.43426159499976147,4.8474164213209345,4.923883820207825,0.5518095151918431,down
ENSG00000180376,CCDC66,-0.1334824418221272,0.4406122856750063,2.2144121876881897,2.347894629510317,0.5576153668334071,down
ENSG00000180385,ENSG00000180385,0.054076368929502516,0.5121616212565613,-0.495430132299123,-0.5495065012286255,0.6231414149242867,up
ENSG00000180389,ATP5F1EP2,-0.9587495718219786,0.0001347200117664255,-0.5490196278532924,0.4097299439686862,0.0012320263846830842,down
ENSG00000180398,MCFD2,0.2860629387673308,0.06033120126899858,6.672510898419055,6.386447959651724,0.12068234673676377,up
ENSG00000180423,HARBI1,0.7112910258841121,3.371300186422645e-05,0.8979976536333807,0.18670662774926858,0.000463630396091896,up
ENSG00000180425,C11orf71,-0.6024575850218583,0.0001300250906943997,3.462079576677176,4.064537161699034,0.0012024174586731725,down
ENSG00000180432,CYP8B1,0.6486112575218064,0.0030128070551375783,8.568187455190508,7.919576197668701,0.012083845884205137,up
ENSG00000180440,SERTM1,-0.11453760704327076,0.41593838855939547,-0.9165043643122793,-0.8019667572690086,0.5344876166996961,down
ENSG00000180447,GAS1,-0.7015059066836133,0.04626819822371768,0.29320589738714586,0.9947118040707592,0.09828066959456437,down
ENSG00000180448,ARHGAP45,0.6041145903470455,0.0033485483243694456,2.149685704186595,1.5455711138395496,0.013066680509948097,up
ENSG00000180479,ZNF571,0.015925944705013517,0.8979224100802433,1.0549978173086978,1.0390718726036843,0.9294625939548758,up
ENSG00000180481,GLIPR1L2,-0.6698294965910762,0.00028121392083104677,-0.26472634459522115,0.405103151995855,0.0020751529694495903,down
ENSG00000180488,MIGA1,-0.1840975000625127,0.262053175533801,3.0628701573564925,3.246967657419005,0.3782509693760569,down
ENSG00000180509,KCNE1,0.4414854534890586,0.0002636851487750913,-0.18720503884771628,-0.6286904923367749,0.001986172823947814,up
ENSG00000180525,DIP2C-AS1,-0.36077539183307583,0.030298141539614982,0.5026186597823669,0.8633940516154427,0.07097717942555566,down
ENSG00000180530,NRIP1,-0.2825822253033081,0.08917152760061241,4.841668037507846,5.124250262811154,0.1638637303956652,down
ENSG00000180535,BHLHA15,0.24794066836346074,2.45441533502086e-10,-0.726484454024342,-0.9744251223878028,6.650000235318459e-08,up
ENSG00000180539,ENSG00000180539,0.1643698206181558,0.04160708591678222,-0.4890983872768951,-0.6534682078950509,0.09054104898673553,up
ENSG00000180543,TSPYL5,-0.510900559555619,0.03217699179211244,0.8581002359612034,1.3690007955168224,0.07437088515434391,down
ENSG00000180573,H2AC6,-0.252896665292611,0.25521797378306527,4.598061212485049,4.85095787777766,0.3707267246606373,down
ENSG00000180574,EIF2S3B,0.6071065839018122,4.432939075140611e-09,-0.17608446011600537,-0.7831910440178176,7.38267367257133e-07,up
ENSG00000180581,ENSG00000180581,0.3101491502922218,0.006724708781349675,-0.1715394853131921,-0.4816886356054139,0.02214365679565418,up
ENSG00000180592,SKIDA1,0.7436931948737935,0.00244827015390173,2.4396574510533013,1.6959642561795079,0.010311704896468238,up
ENSG00000180596,H2BC4,0.6919270666325618,0.003032526913123802,1.1406526671678925,0.4487256005353307,0.012141477956315918,up
ENSG00000180611,MB21D2,-0.13151258364612675,0.33445966249737147,-0.2929553685585037,-0.16144278491237693,0.4548922044890076,down
ENSG00000180616,SSTR2,-0.11208501927055131,0.33795548862160285,0.2142760826047343,0.3263611018752856,0.45841037024194553,down
ENSG00000180626,ZNF594,-0.09007765070046947,0.5316100389349234,1.4009852917357057,1.4910629424361752,0.6407817220907946,down
ENSG00000180628,PCGF5,-0.43080227859840114,0.010680938697731308,4.715933277087785,5.1467355556861865,0.03149116130906552,down
ENSG00000180644,PRF1,0.2596190819117372,0.34202242368428437,1.784693192465544,1.5250741105538068,0.4625099118847448,up
ENSG00000180667,YOD1,-0.2793891603438463,0.13718974928786423,2.4038153354225633,2.6832044957664096,0.22912922245124662,down
ENSG00000180694,TMEM64,-0.2603431134307459,0.24480032208744076,3.8909617511972994,4.151304864628045,0.3582602585338046,down
ENSG00000180712,ENSG00000180712,0.19379470789129552,0.13095201290284705,0.02744310919524976,-0.16635159869604577,0.221317557976481,up
ENSG00000180739,S1PR5,-0.27428506465592783,0.194627848999121,-0.06089800956821737,0.21338705508771047,0.30055970590225806,down
ENSG00000180745,CLRN3,0.02373217539563388,0.855302399933666,4.4478761234018895,4.424143948006256,0.8995020257224864,up
ENSG00000180758,GPR157,0.59307927516668,0.001085146794078232,2.0793465860960367,1.4862673109293567,0.0055992592969706075,up
ENSG00000180764,ENSG00000180764,0.13812363970120733,0.028167247706822805,-0.572281170083057,-0.7104048097842643,0.06693546899096144,up
